Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match,Boundary_Runs,Running_Runs,Performance
104377,2012,2015-05-08,GT,Mumbai,Away,1,7,40,38,8,5,105.26315789473684,LBW,2,4,Win,No,62,0,Good
104378,2015,2022-08-02,PBKS,Jaipur,Away,1,4,36,40,6,3,90.0,Hit Wicket,4,1,Win,Yes,42,0,Good
104379,2012,2024-09-18,MI,Hyderabad,Home,2,5,2,31,0,0,6.451612903225806,LBW,2,4,Loss,No,0,2,Low
104380,2019,2017-09-06,PBKS,Hyderabad,Away,1,5,77,64,12,6,120.3125,Bowled,2,3,Loss,Yes,84,0,Half Century
104381,2020,2021-05-25,PBKS,Bengaluru,Home,2,6,31,22,1,3,140.9090909090909,Bowled,2,5,Win,No,22,9,Good
104382,2017,2023-10-19,KKR,Mumbai,Away,1,5,46,52,1,0,88.46153846153845,LBW,2,0,Win,Yes,4,42,Good
104383,2018,2019-07-24,CSK,Dharamsala,Home,1,6,10,55,1,0,18.181818181818183,Not Out,4,2,Win,No,4,6,Low
104384,2021,2016-03-22,DC,Dharamsala,Away,1,5,62,74,1,0,83.78378378378379,Hit Wicket,3,2,Loss,Yes,4,58,Half Century
104385,2008,2020-06-21,MI,Ahmedabad,Away,2,3,30,5,0,5,600.0,Caught,2,1,Win,No,30,0,Good
104386,2016,2009-02-18,KKR,Dharamsala,Away,2,3,29,23,2,0,126.08695652173914,Caught,4,5,Win,Yes,8,21,Low
104387,2012,2026-01-22,CSK,Jaipur,Away,2,1,16,74,2,2,21.62162162162162,Caught,2,1,Loss,No,20,0,Low
104388,2018,2015-07-14,DC,Hyderabad,Home,1,7,58,16,8,1,362.5,Bowled,3,0,Win,Yes,38,20,Half Century
104389,2015,2011-09-08,RR,Kolkata,Home,1,2,51,51,11,1,100.0,Stumped,4,3,Loss,No,50,1,Half Century
104390,2010,2015-04-14,LSG,Mumbai,Home,2,2,42,13,4,6,323.0769230769231,Caught,3,4,Win,No,52,0,Good
104391,2015,2019-01-08,MI,Chennai,Home,2,3,45,48,4,5,93.75,Stumped,1,0,Loss,No,46,0,Good
104392,2015,2010-04-08,DC,Mumbai,Home,1,3,75,16,6,1,468.75,LBW,1,5,Loss,No,30,45,Half Century
104393,2020,2011-03-03,CSK,Kolkata,Away,1,1,48,23,4,4,208.69565217391303,Hit Wicket,3,0,Loss,No,40,8,Good
104394,2011,2023-11-23,KKR,Bengaluru,Away,1,3,42,71,4,4,59.154929577464785,Not Out,3,2,Win,No,40,2,Good
104395,2009,2008-12-02,GT,Delhi,Home,2,4,43,26,3,3,165.3846153846154,Caught,1,5,Loss,No,30,13,Good
104396,2011,2019-07-17,MI,Bengaluru,Away,2,3,23,45,3,2,51.11111111111111,LBW,1,4,Win,No,24,0,Low
104397,2025,2025-01-10,SRH,Mumbai,Home,2,1,60,26,15,9,230.76923076923075,Hit Wicket,2,0,Win,Yes,114,0,Half Century
104398,2009,2019-02-02,KKR,Dharamsala,Away,2,4,14,68,2,1,20.588235294117645,Run Out,3,1,Win,Yes,14,0,Low
104399,2014,2025-04-05,SRH,Chennai,Away,1,1,43,32,5,4,134.375,Bowled,0,3,Win,No,44,0,Good
104400,2014,2024-03-26,RR,Dharamsala,Home,1,4,62,80,7,9,77.5,Not Out,1,2,Win,Yes,82,0,Half Century
104401,2019,2017-08-22,RR,Dharamsala,Away,1,4,12,2,3,1,600.0,Run Out,3,2,Loss,Yes,18,0,Low
104402,2014,2013-09-02,RR,Ahmedabad,Home,1,2,48,80,9,2,60.0,LBW,2,2,Win,No,48,0,Good
104403,2025,2019-11-22,PBKS,Kolkata,Home,1,6,44,76,9,6,57.89473684210527,Hit Wicket,3,0,Loss,Yes,72,0,Good
104404,2025,2024-01-27,KKR,Kolkata,Home,2,6,3,77,0,0,3.896103896103896,LBW,4,3,Loss,No,0,3,Low
104405,2019,2017-09-15,MI,Kolkata,Home,2,4,0,70,0,0,0.0,Not Out,1,4,Win,Yes,0,0,Low
104406,2021,2014-11-28,RR,Delhi,Home,1,5,59,59,7,1,100.0,Stumped,2,4,Win,No,34,25,Half Century
104407,2011,2024-07-10,DC,Hyderabad,Away,2,5,24,40,4,0,60.0,Hit Wicket,4,0,Loss,Yes,16,8,Low
104408,2011,2014-01-12,GT,Bengaluru,Home,2,1,12,26,0,2,46.15384615384615,Stumped,3,4,Win,No,12,0,Low
104409,2024,2020-07-17,KKR,Lucknow,Away,1,7,46,34,7,1,135.29411764705884,LBW,4,5,Loss,No,34,12,Good
104410,2010,2012-03-27,LSG,Dharamsala,Away,2,3,28,15,2,0,186.66666666666666,Hit Wicket,3,5,Loss,No,8,20,Low
104411,2021,2025-02-15,DC,Hyderabad,Away,1,1,44,16,7,0,275.0,Bowled,3,2,Loss,Yes,28,16,Good
104412,2013,2016-06-06,MI,Hyderabad,Home,2,7,22,15,5,1,146.66666666666666,Not Out,1,0,Win,Yes,26,0,Low
104413,2022,2022-03-08,RR,Mumbai,Away,2,5,28,24,4,0,116.66666666666667,Bowled,2,2,Win,No,16,12,Low
104414,2010,2026-01-06,LSG,Lucknow,Away,2,5,14,46,1,0,30.434782608695656,Run Out,1,4,Win,Yes,4,10,Low
104415,2019,2022-06-10,LSG,Delhi,Away,1,7,52,72,13,4,72.22222222222221,LBW,1,1,Loss,No,76,0,Half Century
104416,2013,2025-11-22,CSK,Chennai,Away,1,6,0,58,0,0,0.0,Run Out,2,5,Win,No,0,0,Low
104417,2014,2011-07-29,DC,Bengaluru,Home,1,2,6,10,1,1,60.0,Not Out,3,3,Loss,Yes,10,0,Low
104418,2020,2017-07-31,KKR,Mumbai,Away,2,6,46,55,10,7,83.63636363636363,Bowled,4,2,Loss,No,82,0,Good
104419,2023,2009-06-09,DC,Bengaluru,Home,2,6,0,53,0,0,0.0,Hit Wicket,3,1,Win,No,0,0,Low
104420,2018,2019-07-27,PBKS,Bengaluru,Away,2,4,69,29,2,8,237.93103448275863,Not Out,4,5,Loss,Yes,56,13,Half Century
104421,2013,2019-08-31,LSG,Ahmedabad,Away,1,3,11,16,1,0,68.75,Caught,1,0,Loss,Yes,4,7,Low
104422,2024,2018-05-30,MI,Kolkata,Away,2,3,43,12,7,1,358.33333333333337,LBW,4,4,Loss,Yes,34,9,Good
104423,2008,2021-11-02,GT,Bengaluru,Away,1,6,106,35,1,7,302.85714285714283,Stumped,0,5,Loss,Yes,46,60,Century
104424,2017,2017-09-02,CSK,Mumbai,Away,1,6,11,43,2,1,25.581395348837212,Hit Wicket,2,1,Win,No,14,0,Low
104425,2025,2023-07-16,KKR,Bengaluru,Home,2,5,24,47,0,4,51.06382978723404,Bowled,1,5,Win,Yes,24,0,Low
104426,2021,2022-08-06,RR,Mumbai,Away,1,7,31,17,2,1,182.35294117647058,Hit Wicket,2,2,Loss,Yes,14,17,Good
104427,2023,2025-11-23,CSK,Kolkata,Away,1,4,16,50,4,0,32.0,LBW,0,3,Win,No,16,0,Low
104428,2017,2008-12-03,RR,Mumbai,Home,1,1,51,70,3,2,72.85714285714285,Stumped,2,4,Loss,No,24,27,Half Century
104429,2009,2018-06-26,MI,Delhi,Home,1,4,80,67,6,5,119.40298507462686,Stumped,0,1,Win,No,54,26,Half Century
104430,2021,2010-09-29,RR,Jaipur,Home,1,1,32,20,4,5,160.0,LBW,0,5,Win,No,46,0,Good
104431,2025,2010-08-17,KKR,Hyderabad,Home,1,5,11,50,1,0,22.0,Hit Wicket,1,3,Loss,No,4,7,Low
104432,2021,2008-11-24,SRH,Dharamsala,Away,1,4,59,42,12,6,140.47619047619045,Not Out,2,4,Win,Yes,84,0,Half Century
104433,2019,2019-04-28,SRH,Jaipur,Home,1,3,51,24,11,4,212.5,Caught,4,2,Loss,No,68,0,Half Century
104434,2018,2018-06-28,LSG,Delhi,Away,2,1,31,77,0,5,40.25974025974026,Hit Wicket,1,1,Loss,Yes,30,1,Good
104435,2017,2022-12-31,SRH,Jaipur,Home,2,4,31,20,1,0,155.0,Hit Wicket,1,4,Win,Yes,4,27,Good
104436,2024,2009-12-04,LSG,Dharamsala,Home,1,1,33,29,7,4,113.79310344827587,LBW,0,0,Loss,Yes,52,0,Good
104437,2024,2022-12-23,PBKS,Delhi,Away,1,2,16,33,1,1,48.484848484848484,Hit Wicket,3,3,Win,No,10,6,Low
104438,2010,2010-03-27,MI,Dharamsala,Away,1,6,76,47,4,6,161.70212765957444,Caught,4,2,Loss,No,52,24,Half Century
104439,2019,2010-04-13,PBKS,Hyderabad,Home,1,6,12,2,3,2,600.0,LBW,2,3,Win,No,24,0,Low
104440,2022,2012-01-04,KKR,Chennai,Away,2,1,32,42,6,4,76.19047619047619,Not Out,1,5,Win,No,48,0,Good
104441,2017,2020-04-28,LSG,Mumbai,Home,2,4,42,64,1,0,65.625,Bowled,3,1,Win,Yes,4,38,Good
104442,2008,2026-01-30,KKR,Jaipur,Home,2,2,58,59,10,5,98.30508474576271,Not Out,1,4,Loss,Yes,70,0,Half Century
104443,2019,2023-04-05,CSK,Delhi,Away,2,5,21,6,3,3,350.0,Hit Wicket,1,1,Win,Yes,30,0,Low
104444,2024,2019-08-14,KKR,Mumbai,Home,2,6,12,57,3,2,21.052631578947366,LBW,2,0,Loss,Yes,24,0,Low
104445,2016,2011-07-12,RR,Kolkata,Away,2,2,5,60,1,0,8.333333333333332,LBW,1,5,Loss,No,4,1,Low
104446,2008,2019-03-12,MI,Chennai,Away,1,5,54,28,12,7,192.85714285714286,LBW,1,1,Loss,Yes,90,0,Half Century
104447,2012,2010-11-23,SRH,Hyderabad,Home,1,2,0,78,0,0,0.0,Stumped,2,1,Loss,Yes,0,0,Low
104448,2020,2020-06-15,RR,Delhi,Away,2,5,66,51,0,10,129.41176470588235,Not Out,3,5,Win,Yes,60,6,Half Century
104449,2010,2022-04-12,CSK,Kolkata,Home,2,2,30,5,1,3,600.0,Stumped,2,4,Loss,No,22,8,Good
104450,2016,2016-02-23,MI,Delhi,Away,2,6,26,54,1,2,48.148148148148145,Caught,2,0,Loss,Yes,16,10,Low
104451,2010,2017-10-27,SRH,Delhi,Home,2,3,42,63,3,7,66.66666666666666,LBW,0,4,Win,Yes,54,0,Good
104452,2012,2025-01-31,MI,Hyderabad,Away,2,7,18,3,2,0,600.0,Run Out,4,5,Win,Yes,8,10,Low
104453,2025,2023-04-01,CSK,Ahmedabad,Home,2,1,53,65,7,2,81.53846153846153,LBW,1,2,Win,Yes,40,13,Half Century
104454,2025,2023-10-29,GT,Ahmedabad,Home,1,4,17,20,3,2,85.0,LBW,3,3,Loss,No,24,0,Low
104455,2009,2010-04-19,RR,Bengaluru,Home,2,6,15,68,2,2,22.058823529411764,LBW,2,0,Win,No,20,0,Low
104456,2023,2025-12-17,KKR,Mumbai,Home,1,4,55,57,1,9,96.49122807017544,Run Out,1,2,Win,No,58,0,Half Century
104457,2023,2009-08-23,SRH,Lucknow,Home,2,5,38,61,1,6,62.295081967213115,LBW,2,3,Loss,Yes,40,0,Good
104458,2015,2013-03-15,KKR,Jaipur,Home,1,1,38,75,6,1,50.66666666666667,Caught,4,2,Win,No,30,8,Good
104459,2015,2016-11-27,KKR,Jaipur,Away,1,5,49,73,11,3,67.12328767123287,Not Out,2,0,Loss,No,62,0,Good
104460,2013,2014-08-16,MI,Delhi,Away,1,4,48,49,1,0,97.95918367346938,Not Out,0,0,Loss,Yes,4,44,Good
104461,2020,2010-05-08,LSG,Dharamsala,Home,1,7,10,20,1,0,50.0,LBW,3,3,Loss,Yes,4,6,Low
104462,2010,2020-09-15,CSK,Lucknow,Away,1,3,22,72,2,0,30.555555555555557,Run Out,3,1,Win,Yes,8,14,Low
104463,2018,2009-10-07,PBKS,Chennai,Away,1,3,78,13,2,2,600.0,Caught,0,2,Win,Yes,20,58,Half Century
104464,2015,2026-01-09,DC,Lucknow,Away,1,1,23,27,0,0,85.18518518518519,Stumped,3,5,Win,No,0,23,Low
104465,2019,2018-08-21,DC,Ahmedabad,Away,2,5,1,48,0,0,2.083333333333333,LBW,4,0,Win,Yes,0,1,Low
104466,2023,2011-02-17,RR,Dharamsala,Away,2,5,6,1,0,1,600.0,Stumped,2,3,Win,Yes,6,0,Low
104467,2015,2008-10-26,LSG,Delhi,Away,2,6,62,47,11,5,131.91489361702128,Hit Wicket,4,2,Win,Yes,74,0,Half Century
104468,2024,2015-12-12,CSK,Delhi,Home,2,3,75,31,12,3,241.93548387096774,Hit Wicket,2,1,Win,Yes,66,9,Half Century
104469,2014,2024-10-08,DC,Kolkata,Home,1,6,0,45,0,0,0.0,Run Out,0,0,Win,Yes,0,0,Low
104470,2021,2018-10-28,MI,Lucknow,Home,1,6,52,16,3,5,325.0,Caught,1,5,Win,Yes,42,10,Half Century
104471,2011,2019-11-18,MI,Dharamsala,Home,1,5,5,7,0,0,71.42857142857143,Bowled,0,1,Win,No,0,5,Low
104472,2008,2011-12-03,MI,Lucknow,Home,1,6,33,72,6,5,45.83333333333333,Not Out,4,5,Win,No,54,0,Good
104473,2015,2012-11-13,RR,Lucknow,Away,2,1,51,23,5,8,221.73913043478262,Not Out,4,5,Loss,No,68,0,Half Century
104474,2021,2019-07-08,MI,Ahmedabad,Away,2,3,33,72,7,4,45.83333333333333,Run Out,1,0,Loss,No,52,0,Good
104475,2013,2012-10-09,RR,Dharamsala,Away,1,5,29,35,2,3,82.85714285714286,Hit Wicket,1,0,Loss,No,26,3,Low
104476,2016,2011-07-19,KKR,Delhi,Home,1,5,34,12,4,3,283.33333333333337,Hit Wicket,4,3,Loss,Yes,34,0,Good
104477,2011,2015-10-30,SRH,Jaipur,Away,2,7,19,54,0,2,35.18518518518518,Not Out,1,0,Loss,No,12,7,Low
104478,2016,2015-07-28,DC,Hyderabad,Away,2,2,3,73,0,0,4.10958904109589,LBW,1,3,Loss,Yes,0,3,Low
104479,2024,2023-04-24,CSK,Mumbai,Away,2,3,80,46,12,6,173.91304347826087,Run Out,2,0,Loss,No,84,0,Half Century
104480,2009,2020-01-23,RR,Ahmedabad,Home,2,1,29,7,7,0,414.28571428571433,Hit Wicket,0,3,Win,Yes,28,1,Low
104481,2013,2023-01-26,DC,Jaipur,Away,2,7,12,2,2,1,600.0,Caught,1,1,Loss,No,14,0,Low
104482,2014,2018-01-18,MI,Delhi,Away,1,5,49,69,10,6,71.01449275362319,Run Out,0,5,Loss,No,76,0,Good
104483,2022,2025-01-26,RR,Ahmedabad,Away,1,6,57,67,3,6,85.07462686567165,Not Out,0,4,Loss,Yes,48,9,Half Century
104484,2009,2013-03-31,SRH,Jaipur,Home,2,7,28,60,7,2,46.666666666666664,Bowled,3,3,Win,No,40,0,Low
104485,2008,2021-01-01,GT,Bengaluru,Away,1,7,32,44,3,1,72.72727272727273,Stumped,2,1,Win,No,18,14,Good
104486,2012,2023-08-23,GT,Delhi,Away,2,2,39,29,1,4,134.48275862068965,Caught,2,4,Win,No,28,11,Good
104487,2011,2023-07-07,MI,Mumbai,Away,1,2,67,67,4,6,100.0,Caught,1,1,Loss,No,52,15,Half Century
104488,2023,2018-12-02,LSG,Lucknow,Away,1,2,0,54,0,0,0.0,Stumped,2,2,Win,Yes,0,0,Low
104489,2024,2017-09-14,SRH,Lucknow,Home,1,5,43,61,4,0,70.49180327868852,LBW,4,0,Loss,No,16,27,Good
104490,2016,2010-09-20,LSG,Mumbai,Home,1,7,48,60,1,5,80.0,Hit Wicket,0,5,Win,No,34,14,Good
104491,2024,2012-02-05,LSG,Lucknow,Home,2,3,21,60,1,2,35.0,Stumped,1,3,Win,No,16,5,Low
104492,2025,2025-04-27,DC,Jaipur,Away,1,4,42,61,3,7,68.85245901639344,LBW,2,2,Loss,Yes,54,0,Good
104493,2022,2014-03-21,GT,Dharamsala,Home,1,1,57,16,9,8,356.25,Bowled,3,0,Win,No,84,0,Half Century
104494,2022,2019-10-18,CSK,Chennai,Home,1,4,12,43,2,1,27.906976744186046,Not Out,1,1,Loss,No,14,0,Low
104495,2008,2014-05-17,CSK,Delhi,Away,1,2,12,70,1,1,17.142857142857142,LBW,1,2,Win,No,10,2,Low
104496,2015,2011-02-27,LSG,Ahmedabad,Away,1,3,30,42,5,2,71.42857142857143,Hit Wicket,4,5,Win,No,32,0,Good
104497,2012,2009-10-25,MI,Dharamsala,Away,2,1,26,76,3,3,34.21052631578947,Stumped,0,5,Loss,No,30,0,Low
104498,2022,2021-02-17,DC,Dharamsala,Home,2,7,9,64,2,0,14.0625,Not Out,0,3,Win,No,8,1,Low
104499,2025,2021-09-25,KKR,Bengaluru,Away,1,7,18,74,1,0,24.324324324324326,Run Out,0,0,Win,No,4,14,Low
104500,2008,2019-09-02,DC,Mumbai,Away,2,3,33,20,6,2,165.0,LBW,3,3,Loss,Yes,36,0,Good
104501,2013,2011-07-16,RR,Bengaluru,Away,1,7,20,40,4,2,50.0,Hit Wicket,4,4,Loss,No,28,0,Low
104502,2016,2019-01-16,PBKS,Chennai,Home,2,2,15,4,1,2,375.0,Hit Wicket,1,4,Win,No,16,0,Low
104503,2011,2014-12-09,KKR,Delhi,Home,1,7,30,65,1,1,46.15384615384615,Stumped,3,5,Loss,Yes,10,20,Good
104504,2025,2020-09-05,PBKS,Bengaluru,Away,2,5,28,78,6,2,35.8974358974359,Bowled,1,3,Loss,No,36,0,Low
104505,2011,2012-03-28,KKR,Bengaluru,Away,1,2,72,18,1,5,400.0,Bowled,0,3,Loss,No,34,38,Half Century
104506,2009,2013-06-22,KKR,Mumbai,Home,2,4,57,25,7,8,227.99999999999997,Caught,0,0,Loss,No,76,0,Half Century
104507,2012,2021-02-17,DC,Lucknow,Away,1,1,19,42,4,1,45.23809523809524,Stumped,0,1,Win,No,22,0,Low
104508,2016,2023-07-31,CSK,Kolkata,Home,2,3,52,50,13,1,104.0,Stumped,4,0,Loss,Yes,58,0,Half Century
104509,2016,2011-01-05,DC,Hyderabad,Away,1,1,6,1,1,0,600.0,Bowled,0,2,Win,No,4,2,Low
104510,2011,2013-04-29,KKR,Dharamsala,Away,1,2,0,8,0,0,0.0,Stumped,1,1,Win,Yes,0,0,Low
104511,2014,2021-01-21,KKR,Lucknow,Away,1,1,49,65,2,7,75.38461538461539,Bowled,2,1,Win,No,50,0,Good
104512,2010,2017-02-05,CSK,Bengaluru,Home,1,1,23,77,4,2,29.87012987012987,LBW,1,1,Loss,No,28,0,Low
104513,2013,2023-02-22,LSG,Mumbai,Away,1,4,7,32,1,0,21.875,Run Out,4,4,Loss,Yes,4,3,Low
104514,2008,2023-03-15,CSK,Dharamsala,Home,2,7,3,14,0,0,21.428571428571427,Stumped,0,1,Loss,Yes,0,3,Low
104515,2010,2023-04-09,PBKS,Mumbai,Home,2,6,13,39,1,0,33.33333333333333,Run Out,2,3,Win,Yes,4,9,Low
104516,2008,2022-02-11,LSG,Kolkata,Home,1,6,0,64,0,0,0.0,Not Out,1,2,Loss,Yes,0,0,Low
104517,2019,2022-08-10,KKR,Bengaluru,Away,2,7,15,49,3,2,30.612244897959183,Run Out,0,5,Win,Yes,24,0,Low
104518,2022,2022-02-13,PBKS,Delhi,Home,1,4,62,13,7,0,476.9230769230769,LBW,4,2,Win,Yes,28,34,Half Century
104519,2013,2015-03-28,GT,Bengaluru,Away,1,5,62,26,15,8,238.46153846153845,Hit Wicket,0,3,Win,Yes,108,0,Half Century
104520,2012,2020-06-23,RR,Delhi,Home,2,4,37,35,0,1,105.71428571428572,Hit Wicket,0,3,Loss,No,6,31,Good
104521,2009,2010-07-18,RR,Hyderabad,Home,1,4,19,22,4,0,86.36363636363636,LBW,0,4,Loss,Yes,16,3,Low
104522,2022,2020-08-12,CSK,Delhi,Away,2,3,30,5,5,5,600.0,Stumped,3,5,Win,No,50,0,Good
104523,2012,2021-05-04,CSK,Chennai,Away,1,2,15,73,1,0,20.54794520547945,Not Out,2,2,Loss,Yes,4,11,Low
104524,2008,2022-01-04,KKR,Hyderabad,Away,1,1,33,65,8,5,50.76923076923077,Stumped,1,1,Win,Yes,62,0,Good
104525,2024,2015-12-10,KKR,Bengaluru,Away,2,1,33,52,0,1,63.46153846153846,Not Out,2,2,Loss,No,6,27,Good
104526,2019,2024-10-05,RR,Mumbai,Away,2,3,65,33,7,9,196.96969696969697,Hit Wicket,0,2,Loss,Yes,82,0,Half Century
104527,2008,2021-08-05,RR,Delhi,Away,1,7,31,47,2,4,65.95744680851064,Hit Wicket,0,1,Loss,No,32,0,Good
104528,2017,2014-05-07,KKR,Chennai,Home,2,7,64,19,10,10,336.84210526315786,Bowled,3,4,Loss,No,100,0,Half Century
104529,2015,2008-05-16,PBKS,Dharamsala,Away,2,6,91,44,9,7,206.81818181818184,Caught,3,4,Loss,Yes,78,13,Half Century
104530,2025,2020-09-12,KKR,Lucknow,Home,1,3,12,2,2,2,600.0,Bowled,1,4,Win,Yes,20,0,Low
104531,2024,2021-07-21,PBKS,Hyderabad,Home,1,4,90,32,13,6,281.25,Stumped,2,2,Loss,Yes,88,2,Half Century
104532,2008,2009-05-19,PBKS,Kolkata,Home,2,7,29,41,0,0,70.73170731707317,Caught,3,2,Loss,No,0,29,Low
104533,2018,2024-05-27,SRH,Dharamsala,Away,1,2,32,12,7,1,266.66666666666663,Stumped,4,2,Loss,Yes,34,0,Good
104534,2019,2025-03-22,GT,Ahmedabad,Away,2,7,56,13,10,6,430.7692307692308,Run Out,3,0,Loss,No,76,0,Half Century
104535,2022,2017-04-24,PBKS,Bengaluru,Away,1,1,35,28,8,3,125.0,Caught,3,0,Loss,No,50,0,Good
104536,2022,2021-02-04,SRH,Dharamsala,Home,1,2,55,79,2,4,69.62025316455697,LBW,3,4,Loss,Yes,32,23,Half Century
104537,2021,2021-10-07,KKR,Lucknow,Away,2,7,27,11,4,1,245.45454545454547,Run Out,4,3,Loss,No,22,5,Low
104538,2010,2019-07-03,DC,Kolkata,Home,2,4,46,54,11,0,85.18518518518519,Run Out,0,0,Loss,Yes,44,2,Good
104539,2019,2013-02-09,PBKS,Jaipur,Home,1,3,21,27,5,0,77.77777777777779,Stumped,2,3,Loss,Yes,20,1,Low
104540,2024,2015-04-15,SRH,Delhi,Away,2,7,59,49,0,8,120.40816326530613,Run Out,2,5,Loss,No,48,11,Half Century
104541,2008,2012-11-11,SRH,Kolkata,Home,1,1,61,37,12,2,164.86486486486487,Caught,3,1,Loss,Yes,60,1,Half Century
104542,2021,2016-12-24,RR,Hyderabad,Away,1,6,62,59,7,9,105.08474576271188,Run Out,3,0,Win,No,82,0,Half Century
104543,2023,2025-04-16,KKR,Kolkata,Away,2,4,29,48,4,3,60.416666666666664,Stumped,3,5,Loss,Yes,34,0,Low
104544,2021,2014-01-07,MI,Chennai,Home,1,7,12,51,0,2,23.52941176470588,LBW,1,5,Loss,No,12,0,Low
104545,2022,2012-03-15,PBKS,Delhi,Home,1,7,10,59,0,1,16.94915254237288,Caught,2,0,Loss,No,6,4,Low
104546,2024,2009-11-20,LSG,Kolkata,Home,1,2,46,67,10,0,68.65671641791045,Stumped,0,3,Win,No,40,6,Good
104547,2020,2025-06-08,SRH,Ahmedabad,Home,1,1,40,44,10,0,90.9090909090909,Not Out,2,4,Loss,Yes,40,0,Good
104548,2020,2021-01-18,SRH,Chennai,Away,1,1,50,80,8,5,62.5,Caught,4,3,Win,Yes,62,0,Half Century
104549,2025,2021-06-28,GT,Jaipur,Away,2,7,4,28,0,0,14.285714285714285,Caught,2,0,Loss,Yes,0,4,Low
104550,2020,2017-05-25,CSK,Kolkata,Home,1,3,24,51,1,2,47.05882352941176,Not Out,4,2,Loss,Yes,16,8,Low
104551,2008,2014-10-25,LSG,Bengaluru,Home,2,3,49,41,4,8,119.51219512195121,Hit Wicket,3,5,Win,Yes,64,0,Good
104552,2017,2025-05-31,DC,Lucknow,Away,1,7,14,9,1,2,155.55555555555557,Run Out,4,4,Win,No,16,0,Low
104553,2017,2025-04-04,PBKS,Delhi,Away,1,7,72,70,0,5,102.85714285714285,Stumped,3,5,Win,Yes,30,42,Half Century
104554,2018,2011-04-06,SRH,Mumbai,Away,2,2,9,46,2,1,19.565217391304348,LBW,4,5,Loss,No,14,0,Low
104555,2015,2018-01-15,DC,Bengaluru,Away,2,5,66,15,13,3,440.00000000000006,Bowled,4,3,Win,No,70,0,Half Century
104556,2015,2012-09-16,DC,Lucknow,Away,1,4,72,51,7,6,141.1764705882353,Stumped,2,4,Win,Yes,64,8,Half Century
104557,2018,2023-06-22,MI,Kolkata,Away,2,6,66,27,4,9,244.44444444444446,Run Out,1,1,Win,Yes,70,0,Half Century
104558,2015,2014-03-03,DC,Kolkata,Away,2,4,64,58,2,2,110.34482758620689,Not Out,2,0,Win,Yes,20,44,Half Century
104559,2015,2022-08-25,LSG,Hyderabad,Home,1,4,7,49,1,0,14.285714285714285,Bowled,4,5,Loss,No,4,3,Low
104560,2020,2015-03-29,RR,Kolkata,Home,1,6,34,7,7,3,485.71428571428567,Run Out,4,5,Win,Yes,46,0,Good
104561,2020,2009-03-17,LSG,Dharamsala,Away,2,3,29,60,5,4,48.333333333333336,Caught,2,1,Loss,Yes,44,0,Low
104562,2019,2022-11-18,SRH,Kolkata,Home,1,1,49,50,0,6,98.0,Hit Wicket,0,5,Win,Yes,36,13,Good
104563,2014,2009-11-08,KKR,Kolkata,Home,1,2,54,30,6,8,180.0,Not Out,3,2,Win,No,72,0,Half Century
104564,2009,2012-09-23,RR,Bengaluru,Home,2,5,18,35,1,0,51.42857142857142,Stumped,1,3,Win,No,4,14,Low
104565,2012,2014-11-03,LSG,Jaipur,Home,1,1,20,10,4,1,200.0,LBW,1,4,Win,No,22,0,Low
104566,2023,2020-08-21,RR,Lucknow,Away,2,4,12,30,1,2,40.0,Run Out,2,5,Loss,No,16,0,Low
104567,2024,2011-03-08,DC,Bengaluru,Home,2,7,35,63,8,3,55.55555555555556,Hit Wicket,2,3,Loss,Yes,50,0,Good
104568,2024,2023-03-07,RR,Bengaluru,Home,2,6,38,48,7,0,79.16666666666666,Hit Wicket,2,2,Loss,No,28,10,Good
104569,2013,2020-10-23,DC,Jaipur,Away,2,3,38,33,4,1,115.15151515151516,Stumped,0,4,Loss,No,22,16,Good
104570,2024,2021-07-12,LSG,Kolkata,Home,1,5,41,16,8,6,256.25,Hit Wicket,0,3,Loss,No,68,0,Good
104571,2015,2021-02-27,DC,Dharamsala,Away,2,2,0,49,0,0,0.0,Caught,2,0,Win,No,0,0,Low
104572,2018,2014-11-02,LSG,Dharamsala,Away,2,6,46,26,10,3,176.9230769230769,Bowled,0,4,Loss,Yes,58,0,Good
104573,2016,2018-03-31,CSK,Hyderabad,Away,2,1,72,65,14,10,110.76923076923077,Stumped,4,5,Loss,No,116,0,Half Century
104574,2019,2025-12-13,KKR,Dharamsala,Home,2,1,44,48,8,2,91.66666666666666,Not Out,4,2,Win,No,44,0,Good
104575,2016,2015-08-13,KKR,Mumbai,Home,2,4,35,13,8,3,269.2307692307692,Hit Wicket,4,3,Loss,Yes,50,0,Good
104576,2025,2014-07-26,CSK,Hyderabad,Away,2,5,28,64,1,2,43.75,Hit Wicket,3,0,Loss,Yes,16,12,Low
104577,2008,2015-08-17,SRH,Hyderabad,Home,2,2,23,17,2,3,135.29411764705884,Hit Wicket,0,1,Loss,No,26,0,Low
104578,2018,2013-07-07,RR,Ahmedabad,Away,1,7,42,54,6,7,77.77777777777779,Bowled,3,1,Win,Yes,66,0,Good
104579,2011,2022-08-12,KKR,Delhi,Away,2,5,16,72,2,1,22.22222222222222,LBW,4,4,Win,No,14,2,Low
104580,2010,2021-09-16,SRH,Lucknow,Home,1,5,43,21,7,6,204.76190476190476,Not Out,4,1,Win,Yes,64,0,Good
