Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match
103762,2021,2019-04-19,KKR,Hyderabad,Home,1,4,74,47,10,2,157.45,LBW,3,2,Win,Yes
103763,2014,2016-01-31,LSG,Delhi,Home,1,3,12,67,1,0,17.91,Bowled,1,2,Loss,No
103764,2014,2011-03-25,CSK,Bengaluru,Home,2,1,47,31,3,3,151.61,Caught,4,0,Win,Yes
103765,2023,2017-09-21,RR,Lucknow,Away,1,3,32,73,4,0,43.84,Bowled,3,2,Loss,No
103766,2025,2019-04-02,MI,Dharamsala,Home,2,6,31,79,5,4,39.24,Stumped,1,0,Win,No
103767,2020,2012-08-15,SRH,Dharamsala,Home,2,4,38,77,8,6,49.35,Not Out,4,1,Win,No
103768,2012,2017-06-16,SRH,Mumbai,Away,2,1,0,25,0,0,0.0,Stumped,3,5,Loss,No
103769,2013,2021-09-13,SRH,Dharamsala,Away,2,6,23,24,2,2,95.83,Not Out,4,5,Win,No
103770,2011,2023-10-10,KKR,Delhi,Away,2,1,6,21,1,1,28.57,LBW,2,0,Loss,Yes
103771,2018,2017-12-09,KKR,Delhi,Away,2,6,66,69,12,7,95.65,Hit Wicket,4,4,Win,Yes
103772,2015,2021-03-03,CSK,Dharamsala,Home,1,7,52,68,7,0,76.47,LBW,2,3,Win,Yes
103773,2011,2013-09-11,PBKS,Dharamsala,Away,2,3,0,28,0,0,0.0,Bowled,0,2,Loss,No
103774,2025,2018-02-08,DC,Jaipur,Away,1,4,20,24,1,3,83.33,Bowled,1,5,Win,Yes
103775,2015,2015-02-26,RR,Delhi,Away,2,7,24,51,1,1,47.06,LBW,0,0,Loss,No
103776,2011,2019-03-22,GT,Kolkata,Home,2,1,20,61,4,0,32.79,Run Out,4,4,Loss,No
103777,2010,2018-09-25,MI,Dharamsala,Away,2,3,40,16,5,3,250.0,Stumped,1,5,Loss,Yes
103778,2010,2009-07-26,MI,Chennai,Home,1,3,38,45,7,6,84.44,Caught,2,4,Win,No
103779,2017,2014-06-12,CSK,Jaipur,Away,2,4,32,49,5,5,65.31,Run Out,1,3,Win,Yes
103780,2008,2011-12-20,CSK,Ahmedabad,Away,1,6,29,70,2,4,41.43,LBW,4,1,Win,No
103781,2008,2010-12-06,DC,Ahmedabad,Away,2,2,24,4,1,0,600.0,Not Out,1,5,Win,Yes
103782,2015,2022-10-30,GT,Ahmedabad,Away,2,4,28,54,7,3,51.85,Hit Wicket,2,4,Loss,Yes
103783,2013,2014-07-07,CSK,Delhi,Away,2,4,0,20,0,0,0.0,Run Out,2,3,Loss,No
103784,2022,2020-08-11,RR,Hyderabad,Away,2,2,64,47,2,9,136.17,Not Out,2,1,Win,No
103785,2020,2020-05-13,KKR,Dharamsala,Away,1,3,25,12,5,4,208.33,Caught,1,3,Loss,No
103786,2024,2017-02-11,DC,Delhi,Home,2,4,42,36,4,7,116.67,Run Out,3,5,Loss,Yes
103787,2022,2023-01-28,CSK,Bengaluru,Home,1,4,11,9,0,1,122.22,Hit Wicket,4,3,Loss,No
103788,2022,2023-04-09,PBKS,Chennai,Home,2,5,31,43,0,5,72.09,Run Out,3,2,Win,Yes
103789,2010,2017-05-20,DC,Delhi,Away,1,1,64,43,10,1,148.84,Caught,1,2,Loss,Yes
103790,2015,2024-04-09,LSG,Chennai,Away,2,6,54,80,0,8,67.5,LBW,3,5,Win,No
103791,2021,2017-06-27,MI,Mumbai,Away,1,1,12,2,1,2,600.0,Hit Wicket,3,3,Loss,No
103792,2013,2012-06-03,SRH,Delhi,Home,2,2,0,18,0,0,0.0,Stumped,2,2,Loss,No
103793,2014,2015-05-30,CSK,Hyderabad,Home,1,1,75,18,5,7,416.67,Stumped,0,5,Win,Yes
103794,2009,2011-07-04,CSK,Delhi,Home,2,7,30,5,4,3,600.0,LBW,2,5,Loss,No
103795,2015,2014-10-20,DC,Chennai,Home,1,5,41,30,2,5,136.67,Run Out,0,5,Loss,No
103796,2024,2013-11-17,RR,Dharamsala,Home,2,7,29,68,4,3,42.65,Bowled,4,4,Win,No
103797,2018,2019-09-29,PBKS,Jaipur,Away,2,3,0,19,0,0,0.0,Run Out,1,0,Loss,No
103798,2025,2022-01-28,MI,Dharamsala,Home,1,4,42,49,6,0,85.71,Caught,2,4,Loss,Yes
103799,2021,2014-10-27,SRH,Jaipur,Away,2,2,52,23,4,6,226.09,Hit Wicket,0,1,Win,Yes
103800,2013,2018-07-31,PBKS,Dharamsala,Home,1,6,33,73,0,4,45.21,Bowled,0,4,Win,Yes
103801,2013,2025-02-27,CSK,Jaipur,Home,1,3,19,18,0,1,105.56,LBW,4,3,Loss,Yes
103802,2020,2023-04-22,RR,Chennai,Home,2,4,14,63,0,0,22.22,LBW,3,4,Win,Yes
103803,2009,2012-11-27,KKR,Chennai,Away,1,2,17,4,3,2,425.0,Run Out,2,5,Loss,No
103804,2025,2015-03-29,SRH,Delhi,Home,1,2,37,10,0,6,370.0,Not Out,1,1,Loss,No
103805,2015,2018-04-24,SRH,Ahmedabad,Home,2,4,34,8,8,1,425.0,Hit Wicket,4,0,Loss,No
103806,2025,2011-08-17,KKR,Delhi,Home,1,3,7,12,0,0,58.33,Stumped,2,1,Win,Yes
103807,2008,2018-12-31,LSG,Mumbai,Away,1,4,61,15,10,7,406.67,Run Out,3,0,Loss,Yes
103808,2017,2013-12-25,RR,Delhi,Away,1,7,62,42,14,1,147.62,LBW,1,0,Loss,No
103809,2014,2010-12-03,MI,Chennai,Away,2,3,21,21,4,3,100.0,Not Out,4,1,Loss,No
103810,2024,2013-02-01,CSK,Bengaluru,Home,2,2,46,25,5,5,184.0,Bowled,3,4,Win,No
103811,2019,2009-01-25,KKR,Ahmedabad,Home,2,5,45,78,1,0,57.69,Hit Wicket,1,1,Win,Yes
103812,2023,2013-11-21,SRH,Hyderabad,Away,2,7,50,73,7,0,68.49,Not Out,4,3,Win,Yes
103813,2020,2023-03-02,PBKS,Kolkata,Home,1,1,22,45,2,0,48.89,Not Out,0,1,Loss,Yes
103814,2009,2008-05-21,MI,Lucknow,Home,1,2,42,23,2,0,182.61,Caught,1,2,Win,No
103815,2020,2025-06-25,MI,Lucknow,Home,2,3,27,38,3,0,71.05,Hit Wicket,0,0,Win,No
103816,2022,2016-03-14,CSK,Mumbai,Away,1,3,38,25,9,0,152.0,Stumped,3,3,Loss,No
103817,2022,2024-05-17,SRH,Bengaluru,Home,1,1,48,60,6,0,80.0,Stumped,2,1,Loss,No
103818,2008,2017-02-16,DC,Chennai,Away,2,6,30,8,5,1,375.0,Not Out,0,2,Loss,No
103819,2021,2015-01-07,SRH,Lucknow,Away,1,3,0,49,0,0,0.0,Stumped,0,4,Loss,Yes
103820,2008,2008-05-29,MI,Mumbai,Home,2,3,42,57,4,3,73.68,Stumped,4,3,Win,Yes
103821,2023,2013-09-07,LSG,Chennai,Home,1,7,60,24,7,3,250.0,Stumped,3,3,Win,Yes
103822,2015,2014-04-27,RR,Bengaluru,Home,2,4,69,44,8,1,156.82,Run Out,3,3,Loss,No
103823,2010,2009-03-30,MI,Bengaluru,Home,1,4,0,45,0,0,0.0,Not Out,2,1,Win,Yes
103824,2017,2019-09-11,CSK,Delhi,Home,2,3,10,17,1,1,58.82,Stumped,0,1,Loss,Yes
103825,2008,2019-08-02,GT,Jaipur,Away,1,7,25,44,5,1,56.82,Stumped,4,0,Win,Yes
103826,2023,2009-07-06,LSG,Delhi,Away,1,1,37,33,6,4,112.12,Stumped,2,5,Win,Yes
103827,2015,2019-08-28,RR,Delhi,Home,2,3,47,71,3,2,66.2,Caught,2,3,Win,No
103828,2022,2013-11-22,DC,Ahmedabad,Home,1,4,30,9,0,3,333.33,LBW,1,2,Loss,No
103829,2010,2012-06-02,GT,Dharamsala,Home,2,4,16,11,3,0,145.45,Run Out,3,5,Win,No
103830,2008,2015-01-15,CSK,Lucknow,Away,2,4,15,79,3,0,18.99,Hit Wicket,2,4,Win,Yes
103831,2025,2012-06-26,LSG,Dharamsala,Home,2,2,17,12,2,2,141.67,Not Out,2,3,Win,Yes
103832,2023,2015-07-06,DC,Kolkata,Away,2,5,0,26,0,0,0.0,Not Out,1,4,Win,No
103833,2011,2023-01-30,GT,Jaipur,Away,1,3,19,70,2,2,27.14,Bowled,3,4,Win,No
103834,2012,2015-11-19,RR,Lucknow,Home,2,1,41,7,0,1,585.71,LBW,4,2,Loss,Yes
103835,2016,2024-12-28,PBKS,Dharamsala,Home,1,2,14,6,1,1,233.33,Not Out,4,4,Win,No
103836,2013,2018-06-14,GT,Lucknow,Home,1,2,34,37,0,3,91.89,Not Out,1,4,Win,No
103837,2023,2010-03-23,GT,Ahmedabad,Home,1,4,52,16,2,0,325.0,Run Out,1,3,Loss,No
103838,2022,2025-04-09,PBKS,Mumbai,Away,1,1,35,79,1,4,44.3,Hit Wicket,4,2,Win,Yes
103839,2008,2010-04-27,DC,Kolkata,Home,1,1,31,22,0,2,140.91,Hit Wicket,0,0,Win,Yes
103840,2019,2023-02-09,LSG,Mumbai,Home,2,2,17,60,3,0,28.33,Stumped,2,2,Loss,No
103841,2018,2016-10-04,CSK,Lucknow,Away,2,3,0,55,0,0,0.0,LBW,3,1,Loss,Yes
103842,2011,2014-10-31,LSG,Ahmedabad,Home,1,7,17,78,1,2,21.79,Hit Wicket,4,5,Win,Yes
103843,2024,2011-03-29,SRH,Jaipur,Away,2,2,10,16,2,1,62.5,Run Out,0,4,Loss,Yes
103844,2020,2024-08-29,KKR,Ahmedabad,Away,2,3,23,4,5,3,575.0,Hit Wicket,3,5,Loss,No
103845,2019,2021-09-08,GT,Ahmedabad,Away,1,1,55,77,6,7,71.43,Run Out,4,1,Loss,Yes
103846,2021,2020-01-22,KKR,Kolkata,Home,2,3,21,61,1,1,34.43,Hit Wicket,1,4,Loss,Yes
103847,2013,2018-01-11,GT,Lucknow,Away,2,6,12,44,2,1,27.27,Bowled,0,3,Win,No
103848,2014,2011-05-01,CSK,Kolkata,Home,1,5,6,1,1,1,600.0,Hit Wicket,4,5,Win,Yes
103849,2013,2021-06-29,RR,Jaipur,Away,1,4,23,51,4,1,45.1,Hit Wicket,0,3,Win,No
103850,2012,2012-07-09,CSK,Jaipur,Away,2,1,24,29,6,2,82.76,LBW,4,2,Loss,Yes
103851,2025,2014-09-10,LSG,Hyderabad,Away,2,5,53,16,12,2,331.25,Hit Wicket,4,2,Loss,Yes
103852,2016,2012-10-29,SRH,Jaipur,Home,2,6,50,79,4,1,63.29,Run Out,1,3,Win,No
103853,2008,2019-08-19,SRH,Chennai,Away,2,4,48,8,2,1,600.0,Caught,3,2,Win,Yes
103854,2024,2018-09-23,CSK,Ahmedabad,Home,1,5,6,1,1,1,600.0,Stumped,4,5,Win,No
103855,2010,2019-11-11,LSG,Bengaluru,Home,1,1,44,23,8,6,191.3,LBW,2,0,Loss,Yes
103856,2010,2018-12-02,DC,Delhi,Home,2,7,39,62,4,0,62.9,LBW,3,2,Loss,No
103857,2010,2012-05-28,DC,Kolkata,Away,2,3,15,47,2,2,31.91,Run Out,0,4,Win,Yes
103858,2014,2016-11-10,DC,Kolkata,Away,2,1,23,40,4,3,57.5,LBW,0,2,Loss,Yes
103859,2018,2012-04-26,RR,Bengaluru,Home,2,7,52,73,6,4,71.23,Stumped,0,3,Loss,No
103860,2023,2019-03-08,LSG,Mumbai,Home,2,3,45,34,1,4,132.35,Not Out,1,2,Loss,No
103861,2010,2023-08-30,RR,Kolkata,Away,2,7,5,4,0,0,125.0,Caught,0,5,Loss,Yes
103862,2012,2021-10-10,PBKS,Hyderabad,Away,1,1,20,13,1,1,153.85,LBW,0,3,Win,Yes
103863,2021,2025-06-22,PBKS,Kolkata,Away,1,6,26,61,4,0,42.62,LBW,1,4,Win,Yes
103864,2020,2013-01-12,DC,Dharamsala,Home,1,2,0,32,0,0,0.0,Hit Wicket,4,2,Loss,No
103865,2023,2025-01-16,CSK,Mumbai,Home,1,1,70,38,4,8,184.21,Run Out,1,5,Win,Yes
103866,2025,2010-10-28,LSG,Kolkata,Home,1,5,30,35,5,0,85.71,Run Out,3,3,Loss,No
103867,2011,2023-08-04,SRH,Bengaluru,Away,2,2,38,80,2,4,47.5,Not Out,1,1,Win,Yes
103868,2014,2016-05-26,DC,Mumbai,Away,2,7,25,32,2,3,78.12,Stumped,4,1,Win,No
103869,2019,2023-12-14,MI,Delhi,Home,2,7,34,74,7,5,45.95,Not Out,0,3,Win,Yes
103870,2010,2020-04-27,KKR,Delhi,Away,2,2,52,50,8,2,104.0,Bowled,3,0,Loss,Yes
103871,2014,2020-01-11,SRH,Delhi,Away,2,2,57,30,3,2,190.0,Bowled,2,1,Loss,Yes
103872,2020,2019-10-15,CSK,Chennai,Away,2,5,62,33,3,4,187.88,Hit Wicket,1,2,Loss,No
103873,2019,2021-12-31,MI,Delhi,Away,1,3,33,60,6,2,55.0,Caught,2,1,Loss,No
103874,2017,2023-04-10,MI,Hyderabad,Away,1,2,44,24,5,3,183.33,LBW,4,1,Loss,No
103875,2025,2025-03-23,DC,Delhi,Away,2,4,9,16,1,0,56.25,LBW,4,4,Loss,No
103876,2012,2024-05-17,LSG,Mumbai,Away,1,3,21,58,0,3,36.21,Caught,1,3,Loss,Yes
103877,2013,2008-11-19,PBKS,Kolkata,Away,2,3,51,57,4,8,89.47,Not Out,1,3,Win,No
103878,2011,2016-02-10,KKR,Lucknow,Home,1,6,6,1,1,1,600.0,Hit Wicket,1,4,Win,Yes
103879,2008,2024-07-18,GT,Lucknow,Home,1,3,0,77,0,0,0.0,Stumped,1,4,Win,Yes
103880,2016,2025-07-03,KKR,Kolkata,Away,1,1,34,34,7,4,100.0,Run Out,1,0,Win,Yes
103881,2013,2015-05-13,CSK,Bengaluru,Home,1,5,49,22,12,2,222.73,LBW,3,2,Loss,Yes
103882,2013,2017-12-19,MI,Kolkata,Home,2,7,60,22,9,0,272.73,Run Out,0,4,Win,Yes
103883,2015,2019-02-01,LSG,Mumbai,Away,2,3,36,14,6,4,257.14,Caught,1,2,Loss,Yes
103884,2009,2020-06-08,RR,Mumbai,Away,2,4,28,11,2,1,254.55,Caught,4,5,Win,No
103885,2017,2021-04-03,PBKS,Mumbai,Home,2,7,87,57,1,3,152.63,Bowled,2,3,Loss,Yes
103886,2019,2022-01-22,MI,Mumbai,Home,1,6,78,41,13,8,190.24,LBW,4,2,Win,Yes
103887,2022,2020-06-05,SRH,Ahmedabad,Home,2,6,15,43,1,2,34.88,Hit Wicket,2,4,Loss,Yes
103888,2017,2018-02-23,GT,Bengaluru,Home,2,2,83,60,2,9,138.33,Bowled,0,0,Win,No
103889,2015,2016-02-17,KKR,Mumbai,Away,2,3,35,23,5,5,152.17,Run Out,2,0,Win,Yes
103890,2016,2023-04-01,DC,Lucknow,Away,1,3,38,8,6,0,475.0,Hit Wicket,2,0,Win,Yes
103891,2024,2025-05-03,LSG,Dharamsala,Away,2,3,33,79,1,4,41.77,Caught,3,1,Loss,Yes
103892,2015,2017-02-16,SRH,Hyderabad,Away,2,2,69,71,3,4,97.18,LBW,0,1,Win,Yes
103893,2010,2021-01-03,LSG,Bengaluru,Home,2,7,57,14,8,2,407.14,Bowled,2,1,Win,No
103894,2019,2025-08-19,PBKS,Dharamsala,Away,2,1,35,11,8,4,318.18,Not Out,4,5,Loss,No
103895,2010,2018-05-23,CSK,Jaipur,Away,2,3,12,31,0,2,38.71,Not Out,2,1,Win,Yes
103896,2017,2022-02-18,PBKS,Bengaluru,Home,2,5,51,78,1,0,65.38,Run Out,3,0,Win,Yes
103897,2014,2012-07-27,CSK,Hyderabad,Away,1,6,47,76,6,4,61.84,Run Out,1,0,Loss,Yes
103898,2018,2020-12-10,MI,Hyderabad,Away,1,4,18,3,4,0,600.0,Caught,3,0,Win,No
103899,2020,2016-08-01,CSK,Bengaluru,Away,2,6,57,78,8,6,73.08,LBW,1,2,Loss,No
103900,2019,2024-04-13,LSG,Kolkata,Home,1,3,66,11,11,6,600.0,LBW,2,3,Loss,Yes
103901,2012,2025-07-17,SRH,Lucknow,Home,2,1,0,1,0,0,0.0,Caught,0,1,Win,Yes
103902,2023,2022-05-15,LSG,Mumbai,Away,2,3,44,55,2,3,80.0,Not Out,1,5,Win,Yes
103903,2011,2012-01-03,GT,Ahmedabad,Away,1,3,66,13,0,7,507.69,LBW,2,4,Loss,No
103904,2021,2025-11-10,MI,Bengaluru,Away,1,4,6,18,1,1,33.33,Bowled,2,3,Loss,No
103905,2017,2016-02-23,LSG,Delhi,Away,1,3,14,73,0,2,19.18,Hit Wicket,0,3,Win,No
103906,2008,2023-10-31,MI,Jaipur,Away,1,2,1,39,0,0,2.56,Run Out,2,1,Loss,Yes
103907,2025,2022-02-02,GT,Kolkata,Home,2,7,52,59,6,7,88.14,Stumped,1,2,Loss,Yes
103908,2008,2013-09-10,CSK,Jaipur,Away,1,3,22,76,4,3,28.95,Caught,3,0,Win,No
103909,2019,2025-04-11,MI,Ahmedabad,Away,1,6,36,71,0,5,50.7,Hit Wicket,3,4,Win,Yes
103910,2012,2018-08-08,CSK,Hyderabad,Away,1,4,50,22,3,3,227.27,Caught,1,2,Loss,No
103911,2013,2017-08-22,RR,Jaipur,Home,2,2,75,27,3,3,277.78,Hit Wicket,2,2,Win,Yes
103912,2025,2011-03-02,DC,Kolkata,Home,2,1,48,8,0,2,600.0,Hit Wicket,1,2,Loss,No
103913,2017,2008-09-04,GT,Mumbai,Away,2,2,39,29,5,3,134.48,Hit Wicket,4,2,Loss,Yes
103914,2025,2018-08-18,RR,Kolkata,Home,2,4,71,66,8,8,107.58,Not Out,1,1,Win,Yes
103915,2019,2011-08-30,SRH,Delhi,Away,1,2,27,67,3,1,40.3,Bowled,4,5,Win,Yes
103916,2011,2018-01-11,LSG,Lucknow,Home,1,7,36,60,0,0,60.0,Hit Wicket,1,4,Loss,No
103917,2023,2014-03-11,CSK,Chennai,Away,1,7,47,13,3,3,361.54,Run Out,0,2,Win,No
103918,2016,2023-12-08,RR,Jaipur,Away,2,2,59,56,11,6,105.36,Bowled,3,4,Loss,No
103919,2011,2010-08-05,GT,Mumbai,Home,2,6,36,6,7,5,600.0,LBW,0,2,Loss,No
103920,2013,2012-12-18,MI,Bengaluru,Home,1,4,94,24,9,2,391.67,Run Out,1,1,Loss,No
103921,2015,2013-03-02,DC,Jaipur,Home,1,3,17,77,1,0,22.08,Not Out,0,0,Win,No
103922,2008,2026-02-03,DC,Bengaluru,Away,1,6,18,61,3,2,29.51,Stumped,0,1,Win,No
103923,2015,2009-12-24,MI,Mumbai,Home,2,7,38,79,4,3,48.1,Bowled,0,0,Win,No
103924,2018,2016-12-22,SRH,Lucknow,Away,2,7,30,45,1,0,66.67,Bowled,4,1,Loss,Yes
103925,2012,2018-08-07,LSG,Kolkata,Home,1,5,55,77,3,2,71.43,Run Out,2,2,Loss,No
103926,2019,2018-09-03,GT,Hyderabad,Away,1,2,36,40,3,4,90.0,LBW,4,2,Loss,Yes
103927,2010,2012-01-09,PBKS,Jaipur,Home,2,6,7,34,0,0,20.59,Stumped,0,3,Loss,Yes
103928,2025,2011-11-04,KKR,Chennai,Home,2,7,43,35,10,4,122.86,LBW,4,5,Loss,No
103929,2025,2015-02-09,LSG,Jaipur,Away,1,2,44,80,4,5,55.0,Stumped,2,0,Loss,No
103930,2012,2022-03-20,CSK,Delhi,Home,1,2,0,49,0,0,0.0,LBW,1,0,Win,Yes
103931,2022,2017-05-04,PBKS,Hyderabad,Home,1,3,42,17,5,4,247.06,Hit Wicket,1,2,Win,No
103932,2013,2008-07-12,SRH,Ahmedabad,Away,1,5,63,28,1,9,225.0,Bowled,3,5,Win,No
103933,2020,2020-11-02,SRH,Chennai,Home,1,7,5,62,0,0,8.06,Not Out,0,4,Win,Yes
103934,2024,2024-06-21,DC,Jaipur,Home,2,5,79,57,7,9,138.6,LBW,2,4,Win,No
103935,2009,2017-01-25,LSG,Mumbai,Away,2,4,28,13,2,3,215.38,Bowled,2,4,Win,No
103936,2020,2011-12-06,GT,Chennai,Away,2,7,19,30,4,0,63.33,Run Out,2,2,Loss,Yes
103937,2016,2021-08-03,GT,Jaipur,Home,2,3,30,5,3,1,600.0,LBW,2,4,Loss,Yes
103938,2010,2011-02-06,KKR,Chennai,Home,1,2,42,79,10,4,53.16,Bowled,0,4,Win,No
103939,2015,2009-07-20,LSG,Dharamsala,Home,2,2,24,4,5,1,600.0,Caught,0,1,Loss,No
103940,2021,2025-11-05,GT,Bengaluru,Away,1,5,34,68,3,5,50.0,Run Out,1,4,Loss,No
103941,2017,2009-08-25,MI,Bengaluru,Away,2,2,41,63,4,4,65.08,Stumped,3,5,Loss,Yes
103942,2011,2011-06-18,CSK,Kolkata,Away,1,3,68,43,6,0,158.14,LBW,1,0,Win,No
103943,2016,2017-01-06,SRH,Dharamsala,Home,1,1,58,60,5,6,96.67,Stumped,2,2,Win,No
103944,2024,2012-03-25,KKR,Mumbai,Home,1,2,44,80,11,4,55.0,Hit Wicket,3,2,Loss,No
103945,2018,2013-05-22,KKR,Mumbai,Away,2,4,59,71,5,5,83.1,Hit Wicket,1,0,Loss,Yes
103946,2019,2020-01-09,DC,Hyderabad,Home,1,3,0,60,0,0,0.0,Not Out,4,4,Win,No
103947,2020,2019-08-19,LSG,Bengaluru,Home,2,3,8,4,2,0,200.0,Stumped,2,4,Win,Yes
103948,2018,2012-03-18,DC,Hyderabad,Home,2,6,54,33,13,1,163.64,Caught,1,3,Loss,Yes
103949,2023,2014-02-21,KKR,Bengaluru,Home,1,5,65,45,9,0,144.44,Not Out,4,3,Loss,No
103950,2025,2019-10-17,CSK,Bengaluru,Away,2,1,45,66,5,1,68.18,Hit Wicket,4,2,Loss,Yes
103951,2017,2020-10-07,GT,Lucknow,Away,2,6,21,6,3,0,350.0,Run Out,0,2,Loss,Yes
103952,2018,2023-12-15,SRH,Dharamsala,Home,1,6,70,18,3,10,388.89,Stumped,3,1,Win,No
103953,2025,2020-01-14,PBKS,Bengaluru,Away,2,3,54,62,3,0,87.1,Hit Wicket,4,4,Win,No
103954,2011,2015-05-07,KKR,Lucknow,Away,1,3,7,18,1,1,38.89,Run Out,3,3,Loss,Yes
103955,2022,2014-07-29,SRH,Hyderabad,Away,1,3,22,72,5,3,30.56,Run Out,3,0,Win,Yes
103956,2011,2017-05-17,LSG,Jaipur,Away,2,4,54,18,4,1,300.0,LBW,0,3,Loss,Yes
103957,2018,2017-06-02,DC,Delhi,Home,1,5,33,23,1,0,143.48,Stumped,4,1,Win,No
103958,2010,2014-05-07,CSK,Bengaluru,Home,2,7,37,12,2,0,308.33,Run Out,3,0,Loss,Yes
103959,2018,2023-09-11,GT,Dharamsala,Away,1,1,78,13,8,2,600.0,Stumped,4,1,Win,Yes
103960,2016,2015-07-09,LSG,Chennai,Away,1,1,33,62,0,4,53.23,Run Out,3,0,Loss,No
103961,2016,2024-09-19,DC,Hyderabad,Away,1,4,28,21,4,3,133.33,Stumped,1,0,Loss,No
103962,2020,2017-05-24,SRH,Dharamsala,Home,1,2,6,1,1,0,600.0,Hit Wicket,3,4,Win,Yes
103963,2024,2022-10-30,GT,Bengaluru,Away,2,5,50,31,12,4,161.29,LBW,1,2,Win,Yes
103964,2008,2023-09-24,DC,Lucknow,Away,1,3,92,50,1,2,184.0,Bowled,2,4,Loss,Yes
103965,2021,2023-10-27,KKR,Hyderabad,Away,2,1,43,80,10,4,53.75,LBW,4,3,Loss,No
103966,2010,2016-01-23,DC,Ahmedabad,Home,1,7,28,52,0,3,53.85,Bowled,4,0,Win,Yes
103967,2008,2008-08-08,KKR,Dharamsala,Away,2,3,66,69,4,10,95.65,Bowled,3,2,Win,Yes
103968,2012,2012-05-09,KKR,Mumbai,Home,1,1,36,66,8,0,54.55,Hit Wicket,4,3,Loss,Yes
103969,2013,2024-05-16,KKR,Kolkata,Home,1,7,46,64,2,4,71.88,Not Out,3,0,Win,Yes
103970,2016,2025-04-13,LSG,Dharamsala,Away,1,2,49,70,10,2,70.0,Bowled,1,5,Win,No
103971,2021,2025-03-19,SRH,Mumbai,Away,1,2,66,11,12,3,600.0,Run Out,0,1,Loss,Yes
103972,2010,2025-10-08,PBKS,Jaipur,Away,1,4,44,39,4,7,112.82,Stumped,1,1,Win,No
103973,2024,2021-12-26,GT,Delhi,Away,2,4,62,22,14,3,281.82,Not Out,1,0,Loss,Yes
103974,2024,2013-01-18,GT,Delhi,Home,1,7,17,19,0,0,89.47,Caught,0,3,Loss,No
103975,2015,2018-01-17,SRH,Ahmedabad,Away,1,4,18,65,3,0,27.69,Bowled,2,5,Win,No
103976,2015,2019-07-18,DC,Ahmedabad,Home,1,3,55,24,3,8,229.17,LBW,4,5,Loss,No
103977,2022,2016-10-24,CSK,Dharamsala,Home,2,4,77,60,3,2,128.33,Bowled,0,5,Loss,Yes
103978,2019,2011-11-05,KKR,Delhi,Home,1,6,17,59,2,1,28.81,Run Out,3,0,Win,Yes
103979,2010,2018-12-20,MI,Mumbai,Home,2,7,26,58,5,3,44.83,Run Out,3,3,Win,No
103980,2011,2009-04-06,SRH,Ahmedabad,Away,2,7,52,39,4,8,133.33,Caught,0,4,Loss,No
103981,2023,2019-12-11,LSG,Bengaluru,Home,1,1,18,3,4,1,600.0,Bowled,0,1,Loss,Yes
103982,2025,2019-01-21,CSK,Jaipur,Away,1,5,0,3,0,0,0.0,Bowled,1,0,Loss,No
103983,2014,2010-08-29,DC,Ahmedabad,Home,1,5,55,14,5,0,392.86,Hit Wicket,4,2,Loss,No
103984,2022,2013-06-01,KKR,Chennai,Home,1,5,63,62,1,9,101.61,Hit Wicket,1,4,Loss,Yes
103985,2011,2022-05-28,MI,Hyderabad,Home,1,1,24,4,3,4,600.0,Not Out,1,3,Win,No
103986,2010,2021-02-10,PBKS,Lucknow,Away,2,6,57,62,0,7,91.94,Hit Wicket,3,5,Loss,No
103987,2016,2021-06-14,CSK,Mumbai,Away,2,3,54,11,10,2,490.91,Run Out,1,3,Win,Yes
103988,2011,2019-08-08,MI,Lucknow,Away,1,7,40,18,5,4,222.22,Caught,1,2,Win,Yes
103989,2023,2012-04-29,GT,Jaipur,Home,1,2,18,15,1,3,120.0,Hit Wicket,1,5,Win,No
103990,2015,2014-09-26,CSK,Hyderabad,Away,2,7,0,30,0,0,0.0,Hit Wicket,3,3,Loss,Yes
103991,2022,2018-03-07,GT,Mumbai,Away,2,6,49,53,4,6,92.45,LBW,2,5,Win,No
103992,2025,2013-07-03,PBKS,Lucknow,Away,2,6,37,77,8,3,48.05,Hit Wicket,3,0,Loss,Yes
103993,2012,2020-12-18,CSK,Ahmedabad,Away,1,1,31,25,3,4,124.0,Hit Wicket,4,0,Win,Yes
103994,2009,2019-02-09,GT,Lucknow,Home,2,2,37,15,8,6,246.67,Stumped,3,1,Loss,Yes
103995,2025,2019-03-02,MI,Kolkata,Home,1,6,20,24,0,1,83.33,Bowled,4,1,Loss,No
103996,2017,2016-07-29,PBKS,Jaipur,Away,1,4,67,37,15,2,181.08,LBW,4,3,Loss,No
103997,2022,2009-12-30,GT,Delhi,Home,1,2,60,53,14,9,113.21,Stumped,2,4,Loss,Yes
103998,2014,2018-11-21,SRH,Dharamsala,Home,2,2,22,25,3,3,88.0,Stumped,4,0,Win,Yes
103999,2025,2019-05-04,LSG,Ahmedabad,Home,1,4,58,77,1,2,75.32,LBW,1,0,Win,No
104000,2021,2019-01-08,CSK,Bengaluru,Home,1,7,46,50,2,2,92.0,Not Out,2,5,Win,Yes
104001,2018,2017-09-12,KKR,Lucknow,Away,1,1,39,38,8,1,102.63,Hit Wicket,2,4,Win,No
